id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,url_user,place
ChZDSUhNMG9nS0VJQ0FnSUNBbnZuOVpREAE,"Plaza Benteng Kuto Besak biasanya ramai dikunjungi oleh masyarakat pada hari biasa yaitu pada sore hari dan pada saat weekend sabtu minggu biasanya dikunjungi pada pagi hari dan sore hari hingga malam Untuk menjangkau Untuk menjangkau tempat ini tidak sulit Karena posisinya tepat di pusat kota Palembang berkaitan dengan Jembatan Ampera dan juga museum Sultan Mahmud Badaruddin, Anda bisa menggunakan kendaraan pribadi dimana parkir cukup luas untuk mobil maupun motor dan juga dapat menggunakan kendaraan umum. Tempat ini cukup rapi nyaman dan bersih serta dilengkapi dengan toilet umum dan untuk anak yang berkunjung ke sini harap berhati-hati dengan barang bawaan anda Terima kasih",5 years ago,2023-12-09 15:17:03,5,gustian aidil,161,https://www.google.com/maps/contrib/117108869861245288154/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUN3MUxLNUZBEAE,"salah satu destinasi wisata yang wajib dikunjungi kalo ke Palembang.. disarankan kalau mau benteng pada sore hari dimulai dari jam 3 sore.. kita bisa melihat view jembatab Ampera dan sungai musi, terus kita bisa nikmati makan pempek di atas kapal (sensasinya beda)..",5 years ago,2023-12-09 15:17:09,5,Neni Trafika,21,https://www.google.com/maps/contrib/100354843545295743085/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURCcjV1NFNnEAE,"View yg ditawarkan sangat bagus, Pedagang keliling cukup ramah, Parkiran luas cm belum tersistem gate In gate out masih manual",10 months ago,2023-12-09 15:17:09,5,Raden Aziz Maulana Akbar,150,https://www.google.com/maps/contrib/104029663352057621702/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURxNHRiRFp3EAE,"Pengelolaan wisata tidak teratur,  masih banyak calo parkir. Petugas pengelola tidak berfungsi,  entahlah... Tempat sampah sulit ditemukan,  bagaimana mau bersih.... Tolong ditertibkan lagi ya bos,...!!",2 years ago,2023-12-09 15:17:09,3,Keluarga Wak Leh,20,https://www.google.com/maps/contrib/101935637797228566555/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNZMzlIenpnRRAB,"Tempatnya luas juga banyak jajanan kuliner lokal.. Bersua foto dgn latar belakang jembatan ampera juga patung ikan belida, ciri khas kota palembang... Rasanya ingin kembali lagi kesana menikmati jajanan di perahu... Love it",4 years ago,2023-12-09 15:17:09,5,Dedi Kato,13,https://www.google.com/maps/contrib/103025203890144825781/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNDbjgyMFh3EAE,"Disini bisa liat keramaian jembatan ampera dari bawah serta kesibukan perahu atau kapal di sungai musi. Tapi lingkungan yang kurang mendukung karena cukup kotor dan banyak pengemis yang membuat kurang nyaman. Lebih baik kesini di sore hari. Parkir lebih baik di dalam karena resmi , jika terpaksa diluar tarif nya 10rb , namun kang larkir nya baik kok hehe",3 years ago,2023-12-09 15:17:09,4,Papa JalanJalan,265,https://www.google.com/maps/contrib/100098204669729157461/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNobGEtVlZnEAE,Benteng kuto besak yg terletak dipinggir sungai musiii.. tempatnya banyak permainan dan disarankan jika kesini sore menjelang menjelang malam karena akan bnyk yg berjualan jadi bisa membeli cinderamata atau makanan yg tersedia disekitarnya.. banyak juga yg menawarkan keliling sungain menggunakan spead boat atau getek tp untuk harganya kurang tau karena saya tidak menaikinya.. hehe,9 months ago,2023-12-09 15:17:09,5,channel oreo,36,https://www.google.com/maps/contrib/104387105227099065213/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNobU9xQTVnRRAB,"Tempat yg bagus utk bersantai, sambil lihat jembatan Ampera, bagus jg untuk foto2, sebagai kenangan...",10 months ago,2023-12-09 15:17:09,5,Ritz Sayuti,125,https://www.google.com/maps/contrib/111620881226242036304/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNDeTRLZl9RRRAB,"Tempat yang coock untuk family time. Baik pagi atau malam selalu bagus. Kesana pagi sampe siang bisa naik perahu utk ke pulau kemaro atau keliling. Kalau malam juga bagusss, banyak orang jualan dari makanan sampe oleh2 baju. Kalau laper juga bisa makan di warung apung. Kids friendly juga. Dekat juga dengan monpera",3 years ago,2023-12-09 15:17:09,5,Alfia Rahma,86,https://www.google.com/maps/contrib/114724384000606781048/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUM0MnBxWGF3EAE,"Tempatnya luas dengan view jembatan ampera dan sungai musi. Benteng kuto besak digunakan sebagai markas TNI dan pengunjung dilarang masuk. Untuk parkir, lebih enak di bagian dalam. Lebih dekat. Banyak permainan n makanan dijual disini. Terdapat juga patung belida yg merupakan salah 1 ikon t4 ini",4 years ago,2023-12-09 15:17:09,5,Daniel,512,https://www.google.com/maps/contrib/113357134024613198939/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURwdHQ2WU93EAE,Tempatnya sudah cukup luas. Bersih. Sayang banyak parkir liar yang mengganggu apalagi kalau lagi ada event.,3 months ago,2023-12-09 15:17:09,4,Benny Saputra,526,https://www.google.com/maps/contrib/104490469813567806869/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNwaHBtX0N3EAE,Sudah tampak bersih dan indah...tetap jaga kelestarian ini agar baik dimata kita semua,4 months ago,2023-12-09 15:17:16,4,Hallatu 46.,63,https://www.google.com/maps/contrib/102088905761413730313/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNZOGJMRWRREAE,"Tempat rekreasi, tempat sejarah, tempat sosialita. Tempat sejarah dimana terdapat Benteng Kuto Besar dan Museum Sultan Mahmud Badaruddin. Tempat bersejarah 3 jaman, masa penjajahan Belanda, jepang, dan kemerdekaan.  Tempat rekreasi karena tempat ini dapat digunakan untuk berlibur. Sore hari banyak penjual makanan dan mainan.  Tempat sosialita karena tempat ini dapat digunakan untuk foto-foto. Ada patung ikan Belido, Jembatan Ampera, Tulisan ""Palembang"", BKB, Riverside, dll.",4 years ago,2023-12-09 15:17:16,5,Dewi Sri,457,https://www.google.com/maps/contrib/104952509495247732300/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSURBOEtEM3JBRRAB,"gada biaya masuk nya, yang jalan kaki bisa keluar masuk sesuka hati, paling yang bawa kendaraan bayar parkir aja. asik banget buat nongkrong muda mudi, wisatawan yg berkunjung ke palembang harus kesini euy. belum ke palembang kalo gak berpoto sama jembatan ampera. siang hari gak banyak orang kesini, tapi pas menjelang sore ke malam suasana jadi riuh kayak pasar malam, pelataran yang luas itu dipenuhi sama manusia.",5 years ago,2023-12-09 15:17:16,5,Dio Firnando,234,https://www.google.com/maps/contrib/103821514760025312722/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNCcHRmbVZBEAE,"Tempat paling tepat jika ingin berfoto dengan landmark palembang, jembatan Ampera... Parkir lah di tempat resmi jangan parkir liar yang berakibat kena pungli besar",11 months ago,2023-12-09 15:17:16,4,Tama Tekno,134,https://www.google.com/maps/contrib/103966309043128337461/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURzbFBhQlBREAE,"Tempat bersejarah di tepi Sungai Musi yang selalu ramai dikunjungi masyarakat maupun turis. Di sekitarnya banyak odong - odong full colour dan full light untuk berkeliling sekitar. Belum sempat masuk ke dalamnya, karena keliatannya dijadikan markas TNI atau semacamnya, padahal penasaran juga. Selalu tertarik dengan tempat - tempat bersejarah seperti ini....hehehehe...",3 years ago,2023-12-09 15:17:16,3,Ricky Richard,129,https://www.google.com/maps/contrib/115300764100046503073/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUM1N19paXF3RRAB,Bangga dengan jajaran Kodam Sriwijaya. bangunan tua tetap dijaga walaupun sudah tidak nyaman untuk kerja di zaman sekarang. Hormat Pak PangDam.  Mas Eko di Ajendam tetap semangat,a month ago,2023-12-09 15:17:16,5,Itqon Busiri,0,https://www.google.com/maps/contrib/104495669542703266260/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURTMjYza2ZBEAE,"Salah satu tempat wisata atau icon di kota palembang...kita bisa melihat sungai musi dari dekat, dan jembatan ampera dari bawah, disana juga terdapat tugu iwak belido yang berkelap kelip kalo malam, didekatnya ada semacam kompi tentara dengan tulisan BENTENG KUTO BESAK di temboknya. Kalo malam minggu tempatnya rame, banyak orang yg berfoto atau sekadar jalan, banyak juga orang yang bejajo alias berjualan, bisa dijadikan alternatif tempat tujuan kalo berkunjung ke palembang",2 years ago,2023-12-09 15:17:16,5,Muhammad A Alfarisi,15,https://www.google.com/maps/contrib/101977299761450444933/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNaNy1DblBBEAE,"Di pusat kota, sensasi makan di restoran terapung",2 months ago,2023-12-09 15:17:16,5,suudi anwar,114,https://www.google.com/maps/contrib/112053055207691145573/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUNaMFliT1Z3EAE,"Banyak pedagang, kebersihan lumayan,  kalau sore menjelang malam mulai ramai pengunjung 🙏💪🏡🇮🇩😭🥀🐑🎉🐐📌🐮👏🤐 …",2 months ago,2023-12-09 15:17:16,4,Tika Apriani,0,https://www.google.com/maps/contrib/107807189616694742029/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURNMGM3eEJBEAE,"Tempat ini menjadi tempat pertama dan paling berkesan bagi saya di Sumatra Selatan. Pertama kali ke sini tahun 2014 untuk menonton konser idolaku yang kebetulan juga H-1 ulang tahunku. Itu masa awal bisa dekat dengan idolaku itu.  Di awal 2020 aku kembali lagi ke sana. Setelah menulis di JCo Dermaga Point, aku melewati senja berjalan kaki di sepanjang anjungan BKB ini. Teringat lari-larian di kerumunan orang biar bisa masuk ke area backstage.  Meski ada beberapa pengembangan, tetapi rasanya anjungan ini masih sama bagiku. Kenangannya bak film dalam ingatan. Ampera yang dibangun sedari zaman penjajahan saja masih sangat kokoh berdiri. Ada beberapa tulisan utk berfoto ria, juga tugu ikan yang dibangun oleh Bukit Asam. Ada restoran River Side di ujung, sananya lagi ada tongkrongan mie tek tek. Pilihan baik untuk kantong standar. Hahaha..  Hanya saja, sampah dan selokan masih jadi masalah penting yang seharusnya dituntaskan. Bukan oleh pemerintah tapi semua manusia yang datang ke kawasan ini. Semoga ke depannya kesadaran kita akan sampah semakin meningkat.  Eh, tapi aku ingin loh bisa masuk ke dalam Benteng Kuto Besak dan melihat detail benteng dari dalam. Sekaligus membayangkan gimana kompeni make itu benteng dulunya. Hahaha",3 years ago,2023-12-09 15:17:16,4,Uni Rere Reza,83,https://www.google.com/maps/contrib/108536925404436507371/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURHbG9yTExBEAE,"Tempat wisata di pinggir sungai Musi, dg icon kota Palembang, yaitu jembatan Ampera. Tapi sayang, sampahnya berserak dimana-mana. Harusnya disediakan tempat sampah lebih banyak supaya pengunjung2 yg mager buang sampah di tempat sampah tidak terlalu jauh mencari tong sampah. Buat pengunjung jg jangan buang sampah sembarangan.  Foto pagi sudah bersih, setelah petugas2 kebersihan mengumpulkan sampah2 tadi malam, terimakasih petugas kebersihan.",2 years ago,2023-12-09 15:17:22,5,Mahar Rina,100,https://www.google.com/maps/contrib/110298112889249493087/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSURtMXF6RS1BRRAB,"Payooo bebener dkit kmu tuh tukang parkir liar,pengamen dll,buat tukang Parker liar payo jng sekendak jidat kamu galak ngempesin ban wong,yg pengamen jgo men wong dak nak ngasih tuh ysdh belarilah laju susah wong nak kluar rmh singgoh kato kteg tmpt lgi nak nongkrong lajuuu...",4 months ago,2023-12-09 15:17:22,2,Anita agustina,17,https://www.google.com/maps/contrib/113138562372935219911/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNsdzdUN3BnRRAB,Buat ajak anak2 main2 dan cari cemilan cocok untuk mengisi waktu kosong buat anak2.,a week ago,2023-12-09 15:17:22,5,Asri Maya,11,https://www.google.com/maps/contrib/101002035181118870206/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNPdG91VTl3RRAB,"Benteng Kuto Besak merupakan salah satu peninggalan bersejarah masa lalu yang berada di Kota Palembang, Sumatera Selatan. Dengan beberapa view yang indah untuk foto2",a year ago,2023-12-09 15:17:22,5,FarisBRZ Team,56,https://www.google.com/maps/contrib/115508930104597749813/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNLbVlERzBnRRAB,"Area samping jembatan Ampera sebagai salah satu ikon kebanggaan bangsa Indonesia dan warga Palembang khususnya, cukup di minati warga lokal juga turis lokal...hanya sayangnya entah bagaimana pengelolaannya, contohnya untuk parkir mobil dikenakan tarif Rp.20.000 dan pariwisata kecil Rp. 30.000 saya pikir terlalu mahal karena bukan khusus parkir dan petugas parkir nya apakah benar karena tidak dilengkapi atribut dan seragam, dan lebih parahnya seperti berebut antara sesama mereka baik sewaktu mobil hendak mencari parkir kemudian meminta uang parkir. Semoga segera mendapat perhatian dari pemerintah daerah setempat agar tingkat kenyamanan bisa di dapat pengunjung.",2 years ago,2023-12-09 15:17:22,1,joe sue,392,https://www.google.com/maps/contrib/108054914769087030990/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNsOHJteHlnRRAB,Agak gimana yah...... Duit Habis di parkir sama pengamen...  Sampe di bkb cuma duduk melamun...  Kocak ah.........,3 weeks ago,2023-12-09 15:17:22,1,ibonk adreeansyah,166,https://www.google.com/maps/contrib/109997680602169165995/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUR1bTRUUkh3EAE,"Salah satu tempat wisata yang baik di kota Palembang, baik kulinernya, maupun pemandangan serta dapat berperahu bersama keluarga",a year ago,2023-12-09 15:17:22,5,Djoko Sungkowo,56,https://www.google.com/maps/contrib/102780193401807574011/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSUR5aEx1ZFF3EAE,"Nothing much to do, a military institution is now occupy the fortress so im not sure if anyone can explore inside the fortress. Outside the fortress there is a small square which is serene enough to walk around, not enough light tho, its kinda dark. But walk further to the promenade in front of the fortress is a night market where bunch of locals hang around at night. Attraction and games for kids are everywhere, making this place full with families. Food vendors are here and there mostly selling same type of food, nasi goreng, mie goreng etc. Walk further you can see an area of the market specialized in tshirt souvenirs. On the promenade there is also several boats that serve as restaurants and another few smaller boats that offer you a ride along the river, they are also able to be rented to sail east to Kemaro Island but i dont know how much it will cost. When you are on the promenade make sure to enjoy the view of the great red Ampera Bridge..",2 years ago,2023-12-09 15:17:22,3,Reyner Gunawan,372,https://www.google.com/maps/contrib/100186234186739612055/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSURnNGJfbXh3RRAB,Benteng yg berada d pinggir sungai musi. Tempat yg tepat memandang jembatan ampera dan icon warga palembang ikan belido.lokasinya dekat dengan dermaga point sungai musi dan museum badarudin. Sebaiknya berkunjung k BKB (benteng kuto besak) di sore hari menjelang malam sehingga bisa menikmati keindahan warna warni jembatan ampera dan sungai musi.,5 years ago,2023-12-09 15:17:22,5,Renatha Gunstina,31,https://www.google.com/maps/contrib/113119065303227753623/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURRd1B6R1VBEAE,"Icon kota palembang. Tempat ny asik.klo sore pasti rame pengunjung yang menikmati udara segar, akhir pekan sering ada acara yang dijamin seru.pengen makan pempek sambil duduk diperahu, yuk kesini aja, harga murmer bikin kenyang dan gak bikin kantong bolong.",5 years ago,2023-12-09 15:17:22,5,Nadhirah Aryanti,90,https://www.google.com/maps/contrib/108850632473557167125/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUR4b3F6d2l3RRAB,Salah satu tempat wisata di kota Palembang. Tapi sayangnya para pengunjung kurang merasa nyaman karena ulah tukang parkir liar yang kadang menghalangi kendaraan yang mau parkir di dalam. Ditambah banyak pengamen yang galak makso minta duit ke pengunjung. Tolonglah untuk Pemkot maupun dinas terkait untuk ditindak tegas agar kami para pengunjung merasa aman dan nyaman,6 months ago,2023-12-09 15:17:29,1,Afifur Rohman,84,https://www.google.com/maps/contrib/117242702962717089353/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSURXaU9peDNBRRAB,Tempat santai di sore hari sangat cocok buat sekeluarga dan teman teman anda Tersedia berbagai jenis makanan khas Palembang dan permainan untuk anak anak yg mendidik.. Anda pasti puas selfian dg latar belakang Ampera atau patung ikak belido.,a year ago,2023-12-09 15:17:29,5,Rosilawati Rosilawati,122,https://www.google.com/maps/contrib/110912442734047435033/reviews?hl=en,benteng kuto besak
ChdDSUhNMG9nS0VJQ0FnSUNZbTdhRnZBRRAB,Peninggalan bersejarah kerajaan Sriwijaya yang masih dapat dilihat hingga saat ini. Benteng ini dekat dengan Sungai Musi. Area ini sekarang jadi tempat wisata yang selalu ramai dikunjungi dan sering dijadikan tempat pertunjukan musik karena memiliki halaman yang luas. Kalau malam banyak orang berkunjung sambil menikmati berbagai kuliner dengan pemandangan Jembatan Ampera yang dihiasi oleh lampu berwarna-warni dan Sungai Musi yang mengalir dibawahnya. Ayo berkunjung ke kota Palembang.,4 years ago,2023-12-09 15:17:29,5,Endang Purwanti,163,https://www.google.com/maps/contrib/112493316765021375352/reviews?hl=en,benteng kuto besak
ChZDSUhNMG9nS0VJQ0FnSURBdDZqT1R3EAE,"Kuto Besak adalah bangunan keraton yang pada abad XVIII menjadi pusat Kesultanan Palembang. Gagasan mendirikan Benteng Kuto Besak diprakarsai oleh Sultan Mahmud Badaruddin I yang memerintah pada tahun 1724-1758 dan pelaksanaan pembangunannya diselesaikan oleh penerusnya yaitu Sultan Mahmud Bahauddin yang memerintah pada tahun 1776-1803. Sultan Mahmud Bahauddin ini adalah seorang tokoh kesultanan Palembang Darussalam yang realistis dan praktis dalam perdagangan internasional, serta seorang agamawan yang menjadikan Palembang sebagai pusat sastra agama di Nusantara. Menandai perannya sebagai sultan, ia pindah dari Keraton Kuto Lamo ke Kuto Besak. Belanda menyebut Kuto Besak sebagai nieuwe keraton alias keraton baru.  Benteng ini mulai dibangun pada tahun 1780 dengan arsitek yang tidak diketahui dengan pasti dan pelaksanaan pengawasan pekerjaan dipercayakan pada seorang Tionghoa. Semen perekat bata menggunakan batu kapur yang ada di daerah pedalaman Sungai Ogan ditambah dengan putih telur. Waktu yang dipergunakan untuk membangun Kuto Besak ini kurang lebih 17 tahun. Keraton ini ditempati secara resmi pada hari Senin pada tanggal 21 Februari 1797.  Berbeda dengan letak keraton lama yang berlokasi di daerah pedalaman, keraton baru berdiri di posisi yang sangat terbuka, strategis, dan sekaligus sangat indah. Posisinya menghadap ke Sungai Musi.  Pada masa itu, Kota Palembang masih dikelilingi oleh anak-anak sungai yang membelah wilayah kota menjadi pulau-pulau. Kuto Besak pun seolah berdiri di atas pulau karena dibatasi oleh Sungai Sekanak di bagian barat, Sungai Tengkuruk di bagian timur, dan Sungai Kapuran di bagian utara.  Benteng Kuto Besak saat ini ditempati oleh Komando Daerah Militer (Kodam) Sriwijaya.  Pembangunan dan penataan kawasan di sekitar Plaza Benteng Kuto Besak diproyeksikan akan menjadi tempat hiburan terbuka yang menjual pesona Musi dan bangunan-bangunan bersejarah. Jika dilihat dari daerah Seberang Ulu atau Jembatan Ampera, pemandangan yang tampak adalah pelataran luas dengan latar belakang deretan pohon palem di halaman Benteng Kuto Besak, dan menara air di Kantor Wali Kota Palembang.  Di kala malam hari, suasana akan terasa lebih dramatis. Cahaya dari deretan lampu-lampu taman menciptakan refleksi warna kuning pada permukaan sungai.  Pemkot Palembang memiliki sejumlah rencana pengembangan untuk mendukung Plaza Benteng Kuto Besak sebagai objek wisata.",5 years ago,2023-12-09 15:17:29,3,Didi Sumardi,254,https://www.google.com/maps/contrib/116840671079106800510/reviews?hl=en,benteng kuto besak
